Deal ID;Spatial accuracy level;Location;Point;Facility name;Location description;Comment on location
6677;Approximate location;Семенівка, Харківська область, Україна, 62303;50.0819,36.06749;;;
6677;Approximate location;Богодарівка, Харківська область, Україна, 63641;49.66752,37.06175;;;
6677;Approximate location;Гаврилівка, Херсонська область, Україна, 74232;47.22423,33.8782;;;
6677;Approximate location;Мечебилове, Харківська область, Україна, 64712;49.06589,36.69298;;;
6677;Approximate location;Новомиколаївка, Харківська область, Україна, 63630;49.75525,37.35356;;;
6678;Approximate location;Chokwe, Mozambique;-24.53996,33.02344;;Chókwè;
6679;Administrative region;Calinog, Iloilo, Philippines;11.14579,122.51464;;;
6681;Approximate location;Вербів, Тернопільська область, Україна, 47514;49.52835,24.8572;;;
6681;Approximate location;Поплави, Тернопільська область, Україна, 48013;49.31089,25.25932;;;
6681;Approximate location;Мужилів, Тернопільська область, Україна, 48011;49.3074,25.09979;;;
6681;Approximate location;Голгоча, Тернопільська область, Україна, 48024;49.18979,25.15272;;;
6697;Approximate location;Oromia, Ethiopia;7.54604,40.63469;;;
6702;Approximate location;Верхнеспасское, Тамбовская обл., Росія, 393287;52.57274,41.87368;;;
6706;Approximate location;Семенівка, Чернігівська область, Україна, 15401;52.18146,32.58399;;;
6707;Approximate location;Тарасівка, Київська обл., Україна, 08161;50.34464,30.31877;;;
6708;Approximate location;Городище, Тернопільська область, Україна, 47237;49.73192,25.42244;;;
6708;Approximate location;Гарбузівка, Полтавська область, Україна, 39251;49.08645,34.16442;;;
6708;Approximate location;Ратищі, Тернопільська область, Україна, 47230;49.83547,25.30934;;;
6708;Approximate location;Тростянець, Тернопільська область, Україна, 47534;49.32967,24.91529;;;
6709;Approximate location;Кищенці, Черкаська область, Україна, 20121;49.03122,30.2497;;;
6712;Administrative region;Surigao del Sur, Philippines;8.54049,126.11448;;;
6717;Administrative region;Agusan Del Norte, Philippines;8.94563,125.53192;;;
6717;Administrative region;Bukidnon, Philippines;8.05151,124.92299;;;
6718;Administrative region;Philippines;12.88,121.774;;;Davao City, Bukidnon, North Cotabato, and South Cotabato
6718;Administrative region;Bukidnon, Philippines;8.05151,124.92299;;;
6718;Administrative region;Cotabato, Philippines;7.10833,125.03882;;;North Cotabato
6718;Administrative region;South Cotabato, Philippines;6.33576,124.77408;;;
6723;Administrative region;South Cotabato, Philippines;6.33576,124.77408;;;
6723;Administrative region;Cotabato, Philippines;7.10833,125.03882;;;North Cotabato
6723;Administrative region;Davao City, Davao del Sur, Philippines;7.19071,125.45534;;;
6723;Administrative region;Bukidnon, Philippines;8.05151,124.92299;;;
6723;Administrative region;Misamis Oriental, Philippines;8.50456,124.62196;;;
6727;Coordinates;Papua, Indonesia;-6.79117,140.77554;PT. Papua Agro Lestari;Ulilin district, Papua;source of location: Greenpeace (http://www.greenpeace.org/seasia/id/Global/seasia/Indonesia/Code/Forest-Map/en/data.html)
6728;Approximate location;Доброводы, Тернопольская область, Украина, 47341;49.72224,25.63156;;;
6728;Approximate location;Яргоров, Тернопольская область, Украина, 48330;49.09593,25.04014;;;"1) 1,1103 ha, cadastral number 6124289800:01:001:0144, contract was registered 06.11.2007 
2) 1,4604 ha, cadastral number 6124289800:01:001:0007, contract was registered 06.11.2007
3) 1,1055 ha, contract was registered 06.11.2007"
6740;Administrative region;South Cotabato, Philippines;6.33576,124.77408;;;8,278.67 has.
6740;Administrative region;Davao del Norte, Philippines;7.56177,125.65328;;;461.44 has.
6740;Administrative region;Cotabato, Philippines;7.10833,125.03882;;;North Cotabato 63 has.
6740;Administrative region;Bukidnon, Philippines;8.05151,124.92299;;;38.88 has.
6749;Administrative region;Bepong, Ghana;6.59787,-0.725;;;
6751;Administrative region;Awutu, Ghana;5.51619,-0.51445;;;Awutu Abrefu locality in Awutu Senya District
6771;Approximate location;Кривое, Тернопольская область, Украина, 47670;49.40774,25.09294;;;
6771;Approximate location;Выбудов, Тернопольская область, Украина, 47614;49.52969,25.1107;;;
6771;Approximate location;Будилов, Тернопольская область, Украина, 47623;49.52705,25.23909;;;
6771;Approximate location;Августовка, Тернопольская область, Украина, 47610;49.58593,25.09647;;;
6776;Approximate location;Квітневе, Хмельницька область, Україна, 30244;49.97024,26.56469;Viddilok #1;;"12 442 ha
Cadastral number - 6820384500:06:005:0063"
6776;Approximate location;Новоставці, Хмельницька область, Україна, 30611;49.86643,26.39878;;;"6 372 ha
Cadastral number - 6824785000:04:001:0256"
6776;Approximate location;Ільківці, Хмельницька область, Україна, 30630;49.79297,26.30026;;;"7 174 ha
Cadastral number - 6824782500:03:001:0077"
6776;Approximate location;Гніздичне, Тернопільська область, Україна, 47332;49.80524,25.65038;;;3262 ha
6776;Approximate location;Ванжулів, Тернопільська область, Україна, 47442;49.79007,26.08037;;;2493 ha
6776;Approximate location;Ямпіль, Хмельницька область, Україна, 30231;49.95728,26.22907;Viddilok #6;;"1815 ha
Cadastral number - 6820355600:08:005:0672"
6777;Coordinates;;11.637,99.0187;;;Tanintharyi Region, Kawthaung District, Bokpyin Township, Pyigyimandaing Subtownship
6778;Administrative region;Житомирська область, Україна;50.25465,28.65867;;;
6778;Administrative region;Рівненська область, Україна;50.6199,26.25162;;;
6778;Administrative region;Львівська область, Україна;49.83968,24.02972;;;
6778;Administrative region;Тернопільська область, Україна;49.55352,25.59477;;;
6779;Approximate location;Хабаровський край, Росія;50.58884,135.0;;;
6780;Approximate location;им. Лазо р-н, Хабаровский край, Росія;47.96599,135.07869;;;
6783;Exact location;Могоча, Забайкальский край, Росія;53.75108,119.76545;;;Exact polygons of contracted forest http://178.176.30.40:8282/#/
6784;Approximate location;Ляличи, Приморский край, Росія, 692658;44.07663,132.38853;;;
6784;Approximate location;Михайлівський район, Приморський край, Росія;43.9349,132.00545;;;
6784;Approximate location;Хорольський район, Приморський край, Росія;44.35372,132.06198;;;
6784;Approximate location;Пограничний, Приморський край, Росія;44.408,131.38081;;;
6785;Approximate location;Каїри, Херсонська область, Україна, 74612;46.94285,33.70301;;;
6785;Approximate location;Петрівка, Херсонська область, Україна, 75511;46.48618,34.67962;;;
6786;Approximate location;Ольгинський район, Приморський край, Росія;43.7613,134.81873;;;
6789;Exact location;Bizerte, Tunisia;37.24369,9.96722;;;Spatial data derived from the Mapathon 2020.
6794;Approximate location;Cangandala, Angola;-9.78877,16.43028;;;located in the municipality of Cangandala, in the Agro-industrial Campus of Capanda in northern Malanje province
6795;Approximate location;Сороки, Ивано-Франковская область, Украина, 78154;48.6137,25.36501;;;49.56 ha, 2011
6795;Approximate location;Слободка, Ивано-Франковская область, Украина, 77472;48.82212,24.87703;;;50 ha
6795;Approximate location;Братышев, Ивано-Франковская область, Украина;48.93416,25.04213;;;0,6267, contract was registered 20.04.2010, Record in The State Register of Land № 262560004003803
6795;Approximate location;Братышев, Ивано-Франковская область, Украина;48.93416,25.04213;;;0,6268, contract was registered 20.04.2010, Record in The State Register of Land № 262560004003804
6795;Approximate location;Братышев, Ивано-Франковская область, Украина;48.93416,25.04213;;;0,5229, contract was registered 20.04.2010, Record in The State Register of Land № 262560004003787
6795;Approximate location;Братышев, Ивано-Франковская область, Украина;48.93416,25.04213;;;0,6706, contract was registered 20.04.2010, Record in The State Register of Land №  262560004004102
6796;Approximate location;Криве, Тернопільська область, Україна, 47670;49.40774,25.09294;;;Approximate location under judicial decision.
6796;Approximate location;Іванчани, Тернопільська область, Україна, 47340;49.74851,25.61288;;;Approximate location under judicial decision.
6796;Approximate location;Максимівка, Тернопільська область, Україна, 47372;49.59831,25.89975;;;Approximate location under judicial decision.
6809;Approximate location;Хотимир, Івано-Франківська область, Україна, 78050;48.75675,25.10781;;;
6809;Approximate location;Грушка, Івано-Франківська область, Україна, 78043;48.80527,25.06604;;;
6809;Approximate location;Озеряни, Івано-Франківська область, Україна, 78045;48.80153,25.10526;;;
6809;Approximate location;Живачів, Івано-Франківська область, Україна, 78044;48.80178,25.16754;;;
6809;Approximate location;Олеша, Івано-Франківська область, Україна, 78040;48.83668,25.13852;;;
6809;Approximate location;Бортники, Івано-Франківська область, Україна, 78033;48.77011,25.03289;;;
6809;Approximate location;Гринівці, Івано-Франківська область, Україна, 78006;48.83562,24.95793;;;
6809;Approximate location;Гавриляк, Івано-Франківська область, Україна, 78052;48.7249,25.21012;;;
6809;Approximate location;Колінці, Івано-Франківська область, Україна, 78005;48.84675,24.96198;;;
6812;Country;Сербія;44.01652,21.00586;;;
6813;Approximate location;Перлез, Сербія;45.25077,20.46616;;;
6814;Approximate location;Сомбор, Сербія;45.77329,19.11515;;;
6815;Administrative region;Белґрад, Сербія;44.78657,20.44892;;;
6815;Approximate location;Ritska, Pančevo, Сербія;44.88354,20.62801;;;
6819;Approximate location;Фекетић, Сербія;45.66599,19.69961;;;
6820;Approximate location;Воєводина, Сербія;45.26087,19.83193;;;
6838;Approximate location;Kasungu, Malawi;-13.03568,33.47198;;;
6850;Administrative region;Оджаці, Сербія;45.51466,19.27625;;;
6854;Approximate location;Пустовійтівка, Сумська область, Україна, 42020;50.77999,33.56976;;;"Size - 4,139 ha
Сadastral number - 5924187900:02:001:0093"
6854;Approximate location;Недригайлівський район, Сумська область, Україна;50.83544,33.89351;;;
6854;Approximate location;Липоводолинський район, Сумська область, Україна;50.61621,33.84682;;;
6854;Approximate location;Білопільський район, Сумська область, Україна;51.0944,34.25153;;;
6854;Approximate location;Хоминцы, Сумская область, Украина, 42060;50.64026,33.22479;;;"Size - 6,847.3 hа
Cadastral number - 5924189600:02:002:0075"
6854;Approximate location;Речки, Сумская область, Украина, 41832;51.11641,34.487;;;"Size -5,015.3 ha
Cadastral number - 5920687000:02:001:0165"
6854;Approximate location;Смелое, Сумская область, Украина, 42033;50.92131,33.57691;;;"Size -  5001,70 ha
Cadastral number - 5924188800:01:002:0103"
6854;Approximate location;Галка, Сумская область, Украина, 42040;50.90977,33.24038;;;"Size - 2741,09
Cadastral number - 5924184100:01:004:0101"
6854;Approximate location;Низы, Сумская область, Украина, 42355;50.77765,34.77974;;;"Size - 5191,49 ha
Cadastral numder - 5924755500:03:005:0475"
6863;Administrative region;La Paz, Entre Ríos, Argentina;-30.75897,-59.63928;Estancia San Silvestre;;Estancia San Silvestre is located in the southern part of the town of La Paz, province of Entre Ríos.
6866;Coordinates;Kiswaza, Uganda;1.25448,31.1935;;;Kiswaza village, Kiziranfumbi Sub-County in Hoima District
6868;Administrative region;Cotegipe - Bahía, Brasil;-12.02922,-44.25903;;;
6871;Approximate location;Бешпагир, Ставропольский край, Росія, 356257;45.02317,42.37299;;;
6912;Approximate location;Pichidamas, Osorno, Región de los Lagos, Chile;-40.72594,-72.82394;;;
6916;Administrative region;Finca El Pongo, Jujuy, Argentina;-24.33708,-65.08771;;;The farm is located between the towns of Perico and Palpalá, province of jujuy
