Deal ID;Spatial accuracy level;Location;Point;Facility name;Location description;Comment on location
5489;Administrative region;Krasnodar, Krasnodar Krai, Russia;45.03927,38.98722;;;
5489;Administrative region;Stavropol, Stavropol Krai, Russia;45.04548,41.96834;;;
5489;Administrative region;Rostov-on-Don, Rostov Oblast, Russia;47.23571,39.7015;;;
5489;Administrative region;Karachay-Cherkessia, Russia;43.88451,41.73039;;;
5491;Exact location;Letseng-la-Terae, Lesotho;-28.97555,28.80019;;;Spatial data derived from the Mapathon 2020.
5492;Administrative region;Diffa, Niger;13.67686,12.71351;;;
5494;Administrative region;Ségou Region, Mali;13.83945,-6.06792;;;Kareri zone of the Office du Niger
5495;Administrative region;Ankazomborona, Madagascar;-16.1011,46.6814;;;"commune of ANKAZOMBORONA, district marovoay
the municipality is also called AMBOROMALANDY"
5496;Administrative region;Boeny, Madagascar;-16.36452,45.90397;;;boeny, district mahanja II
5498;Country;Madagascar;-18.76695,46.86911;;;
5500;Administrative region;Sembe, Republic of the Congo;1.64804,14.57427;;;
5500;Administrative region;Souanké, Republic of the Congo;2.05874,14.13208;;;
5500;Administrative region;Pikounda, Republic of the Congo;0.54053,16.62631;;;
5500;Administrative region;Pokola, Republic of the Congo;1.41775,16.32872;;;
5500;Administrative region;Kabo, Republic of the Congo;2.03873,16.08312;;;
5500;Administrative region;Gatongo, Republic of the Congo;1.67001,16.12475;;;
5500;Administrative region;Lémé, Republic of the Congo;1.86667,16.13333;;;
5501;Exact location;Zernogradsky District, Rostov Oblast, Russia;46.84249,40.52721;;;Khutor Donskoy and Chernyshevka
5511;Administrative region;Tp. Uông Bí, Quảng Ninh, Vietnam;21.08159,106.74705;;;
5519;Coordinates;Крутий Яр, Херсонська область, Україна, 75024;46.80817,32.44452;;One of the land plots of the Company;"Cadastral number - 6520383000:05:001:0262; size - 5.42 ha"
5519;Coordinates;Степове, Миколаївська область, Україна, 57223;47.09202,32.34265;;;"Cadastral number - 4823380700:04:000:0125; size - 9 ha"
5520;Administrative region;Mouila, Gabon;-1.86972,11.05421;;;Concession is located within 70km of WBI's sawmill and veneer facility in Mouila, Gabon
5522;Administrative region;Oromia, Ethiopia;7.54604,40.63469;;;Luko, Guto Gida, Oromia
5523;Administrative region;Oromia, Ethiopia;7.54604,40.63469;;;Jarso Wama, Sibu Sire, Oromia
5525;Administrative region;Antanifotsy, Madagascar;-19.65134,47.32662;;;Central Highlands of Madagascar. Antanifotsy Basin, Madagascar
5526;Administrative region;El Carril, Salta, Argentina;-25.07678,-65.48873;Estancia San Simón;;
5527;Administrative region;El Bolsón, Río Negro, Argentina;-41.96492,-71.53534;;;
5528;Administrative region;São Raimundo das Mangabeiras - State of Maranhão, Brazil;-7.0535,-45.67634;Fazenda São José;;
5530;Administrative region;Kazungula, Zambia;-17.92435,25.85589;;;Sekute, located on the banks of the Zambezi River in Kazungula
5532;Administrative region;Timiș County, Romania;45.81389,21.33311;;;
5534;Country;Egypt;26.82055,30.8025;;;Production is spread across six zones. Desert region of Egypt.
5549;Exact location;Lesotho;-28.98693,28.86292;;;Spatial data derived from the Mapathon 2020.
5550;Coordinates;Central Kalahari Game Reserve, Botswana;-22.61558,24.77205;;;"The Ghaghoo deposit lies in the Central Kalahari Game Reserve (CKGR)

Spatial data derived from the Mapathon 2020."
5551;Approximate location;Făcăeni, Romania;44.5566,27.89009;;;Agricultural land geographicaly is a part of Facaeni village.
5551;Administrative region;Borduşani, Romania;44.47813,27.90398;;;
5552;Administrative region;Balaciu, Romania;44.61667,26.88333;;;
5552;Administrative region;Albești 547025, Romania;46.23308,24.8486;;;
5552;Approximate location;Buești 927012, Romania;44.54496,27.18497;;;
5552;Approximate location;Ciochina, Romania;44.59294,27.06066;;;
5553;Administrative region;Mutare, Zimbabwe;-18.97577,32.65035;;;Marange diamond fields, Chiadzwa, Mutare West,
5554;Administrative region;Mutare, Zimbabwe;-18.97577,32.65035;;;Chiadzwa, Mutare West
5555;Administrative region;Boke, Guinea;10.9407,-14.2803;;;
5559;Administrative region;Vrede, South Africa;-27.45238,29.15069;;;
5560;Exact location;Aveyime, Ghana;6.02521,0.36727;;;Location of pilot project.
5560;Administrative region;Accra, Ghana;5.60372,-0.18696;;;
5561;Administrative region;Prang, Ghana;7.99377,-0.8842;;;Prang near Sunayani, in the Brong Ahafo Region
5563;Administrative region;Adami Tullu, Ethiopia;7.86506,38.70801;;;
5565;Administrative region;Ziway, Ethiopia;7.92772,38.72111;;;
5566;Administrative region;Bahir Dar, Ethiopia;11.57421,37.36135;;;
5567;Administrative region;Holeta, Ethiopia;9.06329,38.49025;;;Sadamo Kebele, Wolmera Woreda, West Shoa Zone, Oromia Regional State
5568;Administrative region;Waliso, Ethiopia;8.53832,37.97316;;;Wolesso Unit: Maro Bariyo & Haile Mariam Kebele, Woliso District, Shouth west Shoa zone
5585;Coordinates;Lobéké National Park, Cameroon;1.96854,15.9396;;;"On the boundary of Lobéké National park.

Added Contract area polygon derived from Cameroon Forest Management Units"
5590;Administrative region;Loudima, Republic of the Congo;-4.1166,13.06738;;;
5598;Administrative region;Kinshasa, Democratic Republic of the Congo;-4.44193,15.26629;;;along the banks of the N’Sele River, some 50 kilometers outside the capital of Kinshasa
5599;Country;Democratic Republic of the Congo;-4.03833,21.75866;;;
5600;Exact location;Gurue, Mozambique;-15.44667,37.13072;;;Gurue, Mocotxa
5602;Administrative region;Monapo, Mozambique;-14.91501,40.32928;;;
5603;Administrative region;Gurue, Mozambique;-15.47149,36.98097;;;
5604;Administrative region;Monapo, Mozambique;-14.91501,40.32928;;;Muchaleque (Nacololo)
5605;Administrative region;Monapo, Mozambique;-14.80346,40.22712;;;Nacololo
5606;Administrative region;Monapo, Mozambique;-14.80346,40.22712;;;Monapo-sede
5607;Administrative region;Songwe, Tanzania;-8.94784,33.24475;;;
5613;Administrative region;Oberá, Misiones Province, Argentina;-27.55339,-54.93221;Casa Fuentes;;
5616;Administrative region;Cabo Delgado Province, Mozambique;-12.33355,39.32062;;;
5616;Administrative region;Nampula, Mozambique;-15.12663,39.26872;;;
5617;Administrative region;Majune, Mozambique;-13.27689,36.43644;;;The farm is located 120km east of Lichinga and about 200km south of Tanzania in the upper lefthand corner of the East African country.
5620;Administrative region;Gurue, Mozambique;-15.47149,36.98097;;;
5621;Administrative region;Gurue, Mozambique;-15.47149,36.98097;;;
5622;Administrative region;Muanza, Mozambique;-18.90557,34.79065;;;
5622;Administrative region;Dondo, Mozambique;-19.61154,34.74093;;;
5622;Administrative region;Sofala Province, Mozambique;-19.20391,34.86242;;;
5623;Administrative region;Gondola, Mozambique;-19.08321,33.64555;;;
5623;Administrative region;Manica Province, Mozambique;-19.50598,33.43835;;;
5623;Administrative region;Chimoio, Mozambique;-19.10549,33.46077;;;
5624;Administrative region;Nampula, Mozambique;-15.12663,39.26872;;;
5628;Administrative region;Ngauma, Mozambique;-13.79884,35.65328;;;Ngauma district, Niassa Province
5629;Administrative region;Nampula, Mozambique;-15.12663,39.26872;;;
5631;Administrative region;Monapo, Mozambique;-14.91501,40.32928;;;
5632;Administrative region;Monapo, Mozambique;-14.91501,40.32928;;;
5635;Administrative region;Kasese, Uganda;0.1699,30.07808;;;
5636;Administrative region;Ziway, Ethiopia;7.92772,38.72111;;;East Shoa, Liben, Chukana Wereda, near Ziway.
5637;Administrative region;Ethiopia;9.145,40.48967;;;Alage Agricultural TVET College
5639;Administrative region;Chokwe, Mozambique;-24.53232,32.9832;;;Ghaza province, Chokwe, Macarretane
5640;Administrative region;Kilifi, Kenya;-3.51065,39.90933;;;Ganze district
5642;Administrative region;Buzău, Romania;45.13711,26.81711;;;
5644;Administrative region;Akou, Republic of the Congo;-2.002,15.13467;;;
5646;Administrative region;Dande, Angola;-8.41623,13.72892;;;Barra do Dande commune, north-western Bengo Province
5648;Administrative region;Lucas do Rio Verde, Mato Grosso, Brasil;-13.07643,-55.90939;;;
5649;Administrative region;San Jose Nuevo Palmar, Belize;18.06345,-88.56378;;;
5650;Administrative region;Ñacunday, Paraguay;-26.01591,-54.69316;;;
5653;Country;Côte d'Ivoire;7.53999,-5.54708;;;
5659;Administrative region;Salima, Malawi;-13.77955,34.45864;;;
5661;Administrative region;Cuando Cubango Province, Angola;-14.65957,17.69848;;;"
"
5661;Administrative region;Negage, Angola;-7.76062,15.27215;;;
5661;Administrative region;Uige, Angola;-7.61021,15.06159;;;
5661;Administrative region;Cacuso, Angola;-9.42181,15.73805;;;
5661;Administrative region;Malanje, Angola;-9.54182,16.33461;;;
5661;Administrative region;Waku Kungo, Angola;-11.3618,15.12005;;;
5662;Administrative region;Cuchi, Angola;-14.6532,16.89455;;;Cuchi (Kuando-Kubango)
5663;Exact location;Boane, Mozambique;-26.04588,32.2736;;;Location is not clear. Boane district of the coastal Mozambican province of Maputo. eight sites totaling 1600 ha.
5664;Country;Mozambique;-18.66569,35.52956;;;factory located in Maputo. 
5665;Administrative region;Zambezia Province, Mozambique;-16.5639,36.60939;;;
5666;Administrative region;Shiselweni, Eswatini;-26.98276,31.35416;;;Shiselweni, Southern Swaziland
5667;Exact location;Viphya, Mzuzu, Malawi;-11.87,33.8006;Kawandama Hills Plantation;This location is for the Kawandama Hills Cottage, which is located within the Kawandama hills plantation;Viphya plateau
5671;Administrative region;Kokoyah, Liberia;6.50869,-9.56735;;;working in several parts of Kokoyah District in Bong County
5672;Exact location;Youga, Burkina Faso;11.10355,-0.4694;;;180 km southeast of Ouagadougou
5680;Administrative region;Salvador Mazza, Salta Province, Argentina;-22.05546,-63.68858;;;
5689;Coordinates;Segela, Mali;12.94377,-11.20234;;;"360 km west of Bamako in southwestern Mali, near Senegal border

Spatial data derived from the Mapathon 2020."
5689;Coordinates;Kofi Nord, Mali;13.07876,-11.40868;;;Area in operation Shapefile derived from satellite imagery
5697;Administrative region;Tibú, North Santander, Colombia;8.64236,-72.73773;;;
5698;Exact location;Ouahigouya, Burkina Faso;13.62835,-2.31996;Karma mine;;"North-central Burkina Faso, near the city of Ouahigouya. 20km east of Ouahigouy. Four mining sites within the exploitation boundary.
Boundary details from Technical Report on investor website."
5699;Exact location;Hire-Ouatta, Côte d'Ivoire;6.09805,-5.2259;Agbaou mine;;Approximately 200 km north of the port city of Abidjan, Côte d'Ivoire. Latitude 06°08’N, Longitude 05°11’W. The contract area is taken from the Technical Report (see data sources tab)
5700;Exact location;Hounde, Burkina Faso;11.42063,-3.53159;Houndé Gold Mine;;250 km southwest of Ouagadougou, the capital city of Burkina Faso. Centred on Latitude 11°24’57.6’’N and Longitude 3°31’51.6”W. The Houndé Gold Mine (Figure 20-1) is located almost adjacent to the town of Houndé.
5701;Exact location;Ouona, Burkina Faso;11.9974,-3.41479;Mana Mine;;"200 kilometers west of Ouagadougou. It is centred on UTM coordinates 465,000 mE and 1,326,000 mN (WGS84z31). The Siou mining operation is located approximately 16 km east of the processing plant.

Derived contract area from company technical report map.

Spatial data derived from the Mapathon 2020."
5702;Exact location;Dassa, Burkina Faso;12.37704,-2.59752;;;"located in the Sanguie Province at 120km to the west of the capital city of Burkina Faso, Ouagadougou
Spatial data derived from the Mapathon 2020."
5703;Administrative region;Djibo, Burkina Faso;14.10051,-1.62265;;;located about 220km to the north-northeast of Ouagadougou. The nearest town is Djibo and it is situated approximately 60km to the southeast of the Inata area
5704;Exact location;Kalsaka, Burkina Faso;13.19137,-1.98311;;;"located in the Yatenga Province

Spatial data derived from the Mapathon 2020."
5704;Coordinates;Seguenega, Burkina Faso;13.41213,-1.94914;Sega mine;;
5705;Administrative region;Hounde, Burkina Faso;11.48942,-3.52309;;;
5706;Administrative region;Southern Province, Zambia;-16.96206,26.41939;;;Southern Province (Kalomo and Choma Districts)
5707;Administrative region;Southern Province, Zambia;-16.96206,26.41939;;;
5708;Administrative region;Kafue National Park, D769, Zambia;-14.5,26.16667;;;Located alongside Kafue National Park
5709;Exact location;Yokadouma, Cameroon;3.53213,15.0499;C & K mining;The extraction is done specifically in the  Mobilong village;
5710;Administrative region;Ngoila, Cameroon;2.62894,14.0232;;;
5711;Administrative region;Mbalam, Cameroon;2.22276,13.81438;;;
5713;Administrative region;Awka, Nigeria;6.222,7.08212;;;Awba-Ofemili, Awka North Local Government Area (LGA), Anambra State.
5714;Country;Republic of the Congo;-0.22802,15.82766;;;
5715;Country;Republic of the Congo;-0.22802,15.82766;;;
5716;Exact location;Hounde, Burkina Faso;11.75694,-3.28278;;;Province of Balé in southwestern Burkina Faso. Latitude: 11° 45’ 25” N, Longitude: 3° 16’ 58” W
5717;Administrative region;Tibú, North Santander, Colombia;8.64236,-72.73773;;;
5718;Administrative region;Fazenda Sao Pedro - Cananéia, SP, Brasil;-24.79967,-47.80638;Finca São Pedro;;Finca São Pedro, Cananeia (SP)
5719;Administrative region;Dangriga, Belize;16.96956,-88.23151;;;
5722;Administrative region;Villa Oliva, Paraguay;-26.03383,-57.83675;;;
5724;Administrative region;Tarasivka, Poltavs'ka oblast, Ukraine, 38113;50.24859,34.34597;;;
5725;Administrative region;Velyki Derevychi, Zhytomyrs'ka oblast, Ukraine, 13126;49.96367,27.59003;;;
5726;Administrative region;Zalyman, Kharkiv Oblast, Ukraine, 64271;49.36999,37.05705;;;
5727;Administrative region;Chovno-Fedorivka, Poltavs'ka oblast, Ukraine, 38150;50.00128,34.43556;;;
5728;Administrative region;Zubani, Poltavs'ka oblast, Ukraine;49.54589,33.56444;;;
5729;Administrative region;Rozsokhuvatka, Cherkas'ka oblast, Ukraine, 20507;48.93557,30.85252;;;
5730;Administrative region;Yahotyn, Kyivs'ka oblast, Ukraine, 07700;50.25682,31.78176;;;
5732;Administrative region;Trostyanets', Chernihivs'ka oblast, Ukraine, 16742;50.77975,32.80967;;;
5733;Administrative region;Nizhyn, Chernihivs'ka oblast, Ukraine;51.0378,31.8881;;;
5733;Administrative region;Bobrovytsya, Chernihivs'ka oblast, Ukraine, 17400;50.74389,31.38594;;;
5733;Administrative region;Ichnya, Chernihivs'ka oblast, Ukraine, 16702;50.85796,32.39749;;;
5733;Administrative region;Nosivka, Chernihivs'ka oblast, Ukraine, 17100;50.93743,31.58752;;;
5734;Administrative region;Ichnya, Chernihivs'ka oblast, Ukraine, 16702;50.85796,32.39749;;;
5735;Administrative region;Losynivka, Chernihivs'ka oblast, Ukraine, 16663;50.83922,31.91178;;;
5736;Administrative region;Mala Divytsya, Chernihivs'ka oblast, Ukraine, 17523;50.68708,32.17198;;;
5737;Administrative region;Bohdanivka, Kyivs'ka oblast, Ukraine, 07433;50.62738,30.91643;;;
5738;Administrative region;Farbovane, Kyivs'ka oblast, Ukraine, 07753;50.13287,31.84095;;;
